CODE,HEX,DESCRIPTION
CE-118088-6,0x80F5180A,SCE_APPBROWSE_ERROR_DBCMD_APPEARANCE_UPDATE_CONCEPT_PRIMARY_TITLE
CE-118089-7,0x80F5180B,SCE_APPBROWSE_ERROR_DBCMD_APPEARANCE_UPDATE_EXP_SW_DISP_LOCATION
CE-118090-9,0x80F5180C,SCE_APPBROWSE_ERROR_DBCMD_APPEARANCE_UPDATE_ICON_INFO_ITEM
CE-118092-1,0x80F5180E,SCE_APPBROWSE_ERROR_DBCMD_APPEARANCE_UPDATE_LAST_ACCESS_DATA
CE-118091-0,0x80F5180D,SCE_APPBROWSE_ERROR_DBCMD_APPEARANCE_UPDATE_LAST_ACCESS_DATA_FOR_LIST
CE-118093-2,0x80F5180F,SCE_APPBROWSE_ERROR_DBCMD_APPEARANCE_UPDATE_LAST_PLAYED_DATA
CE-118094-3,0x80F51840,SCE_APPBROWSE_ERROR_DBCMD_APPINFO_SYNC_CHANGE_LOCALE
CE-118095-4,0x80F51841,SCE_APPBROWSE_ERROR_DBCMD_APPINFO_SYNC_DELETE
CE-118096-5,0x80F51842,SCE_APPBROWSE_ERROR_DBCMD_APPINFO_SYNC_INSERT
CE-118097-6,0x80F51843,SCE_APPBROWSE_ERROR_DBCMD_APPINFO_SYNC_RECOVERY_APPDB_PROMOTE
CE-118098-7,0x80F51844,SCE_APPBROWSE_ERROR_DBCMD_APPINFO_SYNC_UPDATE
CE-118099-8,0x80F51880,SCE_APPBROWSE_ERROR_DBCMD_CATALOG_GET_ALL_TARGET_CONCEPT
CE-118100-1,0x80F51881,SCE_APPBROWSE_ERROR_DBCMD_CATALOG_GET_USER_CONTENTS_LIST_TITLE
CE-118101-2,0x80F51882,SCE_APPBROWSE_ERROR_DBCMD_CATALOG_UPDATE_CONCEPTICONINFO
CE-118102-3,0x80F51883,SCE_APPBROWSE_ERROR_DBCMD_CATALOG_UPDATE_ICONINFO_ITEM
CE-118103-4,0x80F518C0,SCE_APPBROWSE_ERROR_DBCMD_CONCEPTINFO_SYNC_CHANGE_LOCALE
CE-118104-5,0x80F518C1,SCE_APPBROWSE_ERROR_DBCMD_CONCEPTINFO_SYNC_DELETE
CE-118105-6,0x80F518C2,SCE_APPBROWSE_ERROR_DBCMD_CONCEPTINFO_SYNC_INSERT
CE-118106-7,0x80F518C3,SCE_APPBROWSE_ERROR_DBCMD_CONCEPTINFO_SYNC_RECOVERY_APPDB_PROMOTE
CE-118107-8,0x80F518C4,SCE_APPBROWSE_ERROR_DBCMD_CONCEPTINFO_SYNC_UPDATE
CE-118117-9,0x80F51940,SCE_APPBROWSE_ERROR_DBCMD_ENTITLEMENT_CHECK_ENTITLEMENT
CE-118118-0,0x80F51941,SCE_APPBROWSE_ERROR_DBCMD_ENTITLEMENT_CLEAR_ENTITLEMENT
CE-118119-1,0x80F51942,SCE_APPBROWSE_ERROR_DBCMD_ENTITLEMENT_DELETE_ENTITLEMENT
CE-118120-3,0x80F51943,SCE_APPBROWSE_ERROR_DBCMD_ENTITLEMENT_GET_GATING_ENTITLEMENT_ITEM
CE-118121-4,0x80F51944,SCE_APPBROWSE_ERROR_DBCMD_ENTITLEMENT_INSERT_ADDON_OWNERSHIP
CE-118122-5,0x80F51945,SCE_APPBROWSE_ERROR_DBCMD_ENTITLEMENT_INSERT_ENTITLEMENT
CE-118123-6,0x80F51946,SCE_APPBROWSE_ERROR_DBCMD_ENTITLEMENT_UPDATE_ENTITLEMENT
CE-118124-7,0x80F51947,SCE_APPBROWSE_ERROR_DBCMD_ENTITLEMENT_UPDATE_PLAYABLE_DATE
CE-118131-5,0x80F519C0,SCE_APPBROWSE_ERROR_DBCMD_GAMELIST_INSERT_GAMELIST
CE-118125-8,0x80F51980,SCE_APPBROWSE_ERROR_DBCMD_HIDE_CLEAR_USER_HIDDEN_LIST
CE-118126-9,0x80F51981,SCE_APPBROWSE_ERROR_DBCMD_HIDE_COUNT_USER_HIDDEN_ITEM
CE-118127-0,0x80F51982,SCE_APPBROWSE_ERROR_DBCMD_HIDE_GET_REDUNDANT_HIDDEN_ITEM
CE-118128-1,0x80F51983,SCE_APPBROWSE_ERROR_DBCMD_HIDE_SET_HIDDEN_ITEM
CE-118129-2,0x80F51984,SCE_APPBROWSE_ERROR_DBCMD_HIDE_SET_USER_HIDDEN_LIST
CE-118130-4,0x80F51985,SCE_APPBROWSE_ERROR_DBCMD_HIDE_SYNC_USER_HIDDEN_LIST
CE-118938-0,0x80F51100,SCE_APPBROWSE_ERROR_ENTITLEMENT_MANAGER_GENERIC
CE-118936-8,0x80F50301,SCE_APPDB_APPINFO_ERROR_INVALID_ARG
CE-118935-7,0x80F50300,SCE_APPDB_APPINFO_ERROR_WORKAROUND_RECOVERY_REQUIRED
CE-119263-2,0x80F50401,SCE_APPDB_DOWNLOADER_ERROR_DOWNLOAD_IMAGE_EMPTY
CE-118937-9,0x80F50400,SCE_APPDB_DOWNLOADER_ERROR_NO_MEMORY
CE-118077-4,0x80F50209,SCE_APPDB_RETRIEVER_ERROR_CREATE_REQUEST_URL
CE-109849-1,0x80F50200,SCE_APPDB_RETRIEVER_ERROR_FATAL
CE-109850-3,0x80F50201,SCE_APPDB_RETRIEVER_ERROR_INVALID_ARG
CE-118075-2,0x80F50207,SCE_APPDB_RETRIEVER_ERROR_INVALID_HTTP_STATUS_CODE
CE-109852-5,0x80F50203,SCE_APPDB_RETRIEVER_ERROR_LIMIT
CE-118074-1,0x80F50206,SCE_APPDB_RETRIEVER_ERROR_NOT_SIGNED_IN
CE-118076-3,0x80F50208,SCE_APPDB_RETRIEVER_ERROR_OUT_OF_SIZE
CE-109853-6,0x80F50204,SCE_APPDB_RETRIEVER_ERROR_RESPONSE_VALUE_INVALID
CE-116872-5,0x80F50205,SCE_APPDB_RETRIEVER_ERROR_SOME_TITLEIDS
CE-109851-4,0x80F50202,SCE_APPDB_RETRIEVER_ERROR_STATE
CE-118934-6,0x80F5020C,SCE_APPDB_RETRIEVER_ERROR_SYNC_STATE_NOT_REGISTERED
CE-118932-4,0x80F5020A,SCE_APPDB_RETRIEVER_ERROR_UNKNOWN_USER
CE-118933-5,0x80F5020B,SCE_APPDB_RETRIEVER_ERROR_USER_NOT_LOGGED_IN
CE-113358-1,0x8186000D,SCE_ASI_ERROR_BUSY
CE-113354-7,0x81860009,SCE_ASI_ERROR_CANCELED
CE-113350-3,0x81860005,SCE_ASI_ERROR_CORRUPTED
CE-113355-8,0x8186000A,SCE_ASI_ERROR_FILE_SIZE_LIMIT
CE-113346-8,0x81860001,SCE_ASI_ERROR_INVAL
CE-113356-9,0x8186000B,SCE_ASI_ERROR_LARGE_KEY
CE-113357-0,0x8186000C,SCE_ASI_ERROR_LARGE_VALUE
CE-113349-1,0x81860004,SCE_ASI_ERROR_MULTIPLE_OPEN
CE-113360-4,0x8186000F,SCE_ASI_ERROR_NO_MEM
CE-113347-9,0x81860002,SCE_ASI_ERROR_NOENT
CE-113353-6,0x81860008,SCE_ASI_ERROR_NOT_CLOSED
CE-113348-0,0x81860003,SCE_ASI_ERROR_NOT_FOUND
CE-113352-5,0x81860007,SCE_ASI_ERROR_NOT_OPENED
CE-113361-5,0x81860010,SCE_ASI_ERROR_UNEXPECTED
CE-113351-4,0x81860006,SCE_ASI_ERROR_VERSION_HIGH
CE-113359-2,0x8186000E,SCE_ASI_ERROR_WRONG_STATUS
CE-109743-4,0x80F40016,SCE_AUTO_MOUNTER_ERROR_BADF
CE-109743-4,0x80F40016,SCE_AUTO_MOUNTER_ERROR_BADF
CE-109724-3,0x80F40003,SCE_AUTO_MOUNTER_ERROR_BUSY
CE-109724-3,0x80F40003,SCE_AUTO_MOUNTER_ERROR_BUSY
CE-109735-5,0x80F4000E,SCE_AUTO_MOUNTER_ERROR_EXT_USB1
CE-109752-4,0x80F4001F,SCE_AUTO_MOUNTER_ERROR_EXT_USB10
CE-109736-6,0x80F4000F,SCE_AUTO_MOUNTER_ERROR_EXT_USB2
CE-109737-7,0x80F40010,SCE_AUTO_MOUNTER_ERROR_EXT_USB3
CE-109738-8,0x80F40011,SCE_AUTO_MOUNTER_ERROR_EXT_USB4
CE-109739-9,0x80F40012,SCE_AUTO_MOUNTER_ERROR_EXT_USB7
CE-109740-1,0x80F40013,SCE_AUTO_MOUNTER_ERROR_EXT_USB9
CE-118915-5,0x80F40031,SCE_AUTO_MOUNTER_ERROR_HDD_UNAVAILABLE
CE-109750-2,0x80F4001D,SCE_AUTO_MOUNTER_ERROR_ILLEGALLY_EJECTED
CE-109723-2,0x80F40002,SCE_AUTO_MOUNTER_ERROR_INVAL
CE-109723-2,0x80F40002,SCE_AUTO_MOUNTER_ERROR_INVAL
CE-109733-3,0x80F4000C,SCE_AUTO_MOUNTER_ERROR_INVAL_MNT
CE-109733-3,0x80F4000C,SCE_AUTO_MOUNTER_ERROR_INVAL_MNT
CE-109749-0,0x80F4001C,SCE_AUTO_MOUNTER_ERROR_INVALID_FORMAT
CE-109747-8,0x80F4001A,SCE_AUTO_MOUNTER_ERROR_INVALID_FORMAT_NG_ENCRYPT
CE-109762-5,0x80F40029,SCE_AUTO_MOUNTER_ERROR_INVALID_FORMAT_NG_ENCRYPT2
CE-109748-9,0x80F4001B,SCE_AUTO_MOUNTER_ERROR_INVALID_FORMAT_NO_ENCRYPT
CE-109727-6,0x80F40006,SCE_AUTO_MOUNTER_ERROR_IO
CE-109727-6,0x80F40006,SCE_AUTO_MOUNTER_ERROR_IO
CE-109732-2,0x80F4000B,SCE_AUTO_MOUNTER_ERROR_IO_MNT
CE-109732-2,0x80F4000B,SCE_AUTO_MOUNTER_ERROR_IO_MNT
CE-109734-4,0x80F4000D,SCE_AUTO_MOUNTER_ERROR_LOGIC
CE-109745-6,0x80F40018,SCE_AUTO_MOUNTER_ERROR_LOW_THROUGHPUT
CE-118925-6,0x80F4003B,SCE_AUTO_MOUNTER_ERROR_M2_ALLOWED_DEVICE
CE-118924-5,0x80F4003A,SCE_AUTO_MOUNTER_ERROR_M2_DENIED_DEVICE
CE-118919-9,0x80F40035,SCE_AUTO_MOUNTER_ERROR_M2_DIRTY
CE-118917-7,0x80F40033,SCE_AUTO_MOUNTER_ERROR_M2_FORMAT_REQUESTED
CE-118931-3,0x80F40041,SCE_AUTO_MOUNTER_ERROR_M2_FSCK_FAILED
CE-118930-2,0x80F40040,SCE_AUTO_MOUNTER_ERROR_M2_FSCK_REQUESTED
CE-118920-1,0x80F40036,SCE_AUTO_MOUNTER_ERROR_M2_GREATER_FORMAT_VERSION
CE-118927-8,0x80F4003D,SCE_AUTO_MOUNTER_ERROR_M2_IMPROPER_UNMOUNT
CE-119261-0,0x80F40042,SCE_AUTO_MOUNTER_ERROR_M2_INADEQUATE_CAPABILITY_BAR_TYPE
CE-118922-3,0x80F40038,SCE_AUTO_MOUNTER_ERROR_M2_INADEQUATE_CAPABILITY_CAPACITY
CE-118921-2,0x80F40037,SCE_AUTO_MOUNTER_ERROR_M2_INADEQUATE_CAPABILITY_LINK_TYPE
CE-118923-4,0x80F40039,SCE_AUTO_MOUNTER_ERROR_M2_INADEQUATE_CAPABILITY_THERMAL_INFO
CE-118918-8,0x80F40034,SCE_AUTO_MOUNTER_ERROR_M2_MOUNT_DISABLED
CE-118928-9,0x80F4003E,SCE_AUTO_MOUNTER_ERROR_M2_NO_ENCRYPTION_KEY
CE-119262-1,0x80F40043,SCE_AUTO_MOUNTER_ERROR_M2_NO_METADATA_DEVICE_FILE
CE-118926-7,0x80F4003C,SCE_AUTO_MOUNTER_ERROR_M2_QAC_NOT_RECOMMENDED
CE-118916-6,0x80F40032,SCE_AUTO_MOUNTER_ERROR_M2_UNFORMATTED
CE-118929-0,0x80F4003F,SCE_AUTO_MOUNTER_ERROR_M2_WRONG_ENCRYPTION_KEY
CE-109756-8,0x80F40023,SCE_AUTO_MOUNTER_ERROR_MOUNT_EAUTH
CE-109753-5,0x80F40020,SCE_AUTO_MOUNTER_ERROR_MOUNT_EINVAL
CE-109754-6,0x80F40021,SCE_AUTO_MOUNTER_ERROR_MOUNT_EIO
CE-109755-7,0x80F40022,SCE_AUTO_MOUNTER_ERROR_MOUNT_ENXIO
CE-109746-7,0x80F40019,SCE_AUTO_MOUNTER_ERROR_MOUNT_POINT_BUSY
CE-109751-3,0x80F4001E,SCE_AUTO_MOUNTER_ERROR_NEWER_HDD_FORMAT_VERSION
CE-109760-3,0x80F40027,SCE_AUTO_MOUNTER_ERROR_NG_ENCRYPT_CAPACITY_OUT_OF_RANGE
CE-109758-0,0x80F40025,SCE_AUTO_MOUNTER_ERROR_NG_ENCRYPT_INTERMEDIATE_HUB
CE-109761-4,0x80F40028,SCE_AUTO_MOUNTER_ERROR_NG_ENCRYPT_NOT_USB30
CE-109757-9,0x80F40024,SCE_AUTO_MOUNTER_ERROR_NO_DISC
CE-109728-7,0x80F40007,SCE_AUTO_MOUNTER_ERROR_NODEV
CE-109728-7,0x80F40007,SCE_AUTO_MOUNTER_ERROR_NODEV
CE-109725-4,0x80F40004,SCE_AUTO_MOUNTER_ERROR_NOENT
CE-109725-4,0x80F40004,SCE_AUTO_MOUNTER_ERROR_NOENT
CE-109722-1,0x80F40001,SCE_AUTO_MOUNTER_ERROR_NOMEM
CE-109722-1,0x80F40001,SCE_AUTO_MOUNTER_ERROR_NOMEM
CE-109726-5,0x80F40005,SCE_AUTO_MOUNTER_ERROR_NOTSUP
CE-109726-5,0x80F40005,SCE_AUTO_MOUNTER_ERROR_NOTSUP
CE-109731-1,0x80F4000A,SCE_AUTO_MOUNTER_ERROR_NXIO
CE-109731-1,0x80F4000A,SCE_AUTO_MOUNTER_ERROR_NXIO
CE-109759-1,0x80F40026,SCE_AUTO_MOUNTER_ERROR_PROTECTED
CE-109744-5,0x80F40017,SCE_AUTO_MOUNTER_ERROR_SMALL_CAPACITY
CE-109729-8,0x80F40008,SCE_AUTO_MOUNTER_ERROR_SRCH
CE-109729-8,0x80F40008,SCE_AUTO_MOUNTER_ERROR_SRCH
CE-109730-0,0x80F40009,SCE_AUTO_MOUNTER_ERROR_STATUS
CE-109730-0,0x80F40009,SCE_AUTO_MOUNTER_ERROR_STATUS
CE-109763-6,0x80F40030,SCE_AUTO_MOUNTER_ERROR_SUSRES_BUSY
CE-113620-3,0x8195000C,SCE_AVCAP2_ERROR_ALREADY_STARTED
CE-113610-2,0x81950002,SCE_AVCAP2_ERROR_EAGAIN
CE-113616-8,0x81950008,SCE_AVCAP2_ERROR_EBUSY
CE-113614-6,0x81950006,SCE_AVCAP2_ERROR_EEMPTY
CE-113617-9,0x81950009,SCE_AVCAP2_ERROR_EINTR
CE-113609-0,0x81950001,SCE_AVCAP2_ERROR_EINVAL
CE-113615-7,0x81950007,SCE_AVCAP2_ERROR_ENFILE
CE-113611-3,0x81950003,SCE_AVCAP2_ERROR_ENOMEM
CE-113613-5,0x81950005,SCE_AVCAP2_ERROR_ENOSPC
CE-113618-0,0x8195000A,SCE_AVCAP2_ERROR_ENOTSUP
CE-113612-4,0x81950004,SCE_AVCAP2_ERROR_ERESET
CE-113619-1,0x8195000B,SCE_AVCAP2_ERROR_SUSPENDED_MEMORY
CE-118507-2,0x81AC0002,SCE_AVCAP2MVR_ERROR_EAGAIN
CE-118513-9,0x81AC0008,SCE_AVCAP2MVR_ERROR_EBUSY
CE-118511-7,0x81AC0006,SCE_AVCAP2MVR_ERROR_EEMPTY
CE-118514-0,0x81AC0009,SCE_AVCAP2MVR_ERROR_EINTR
CE-118506-1,0x81AC0001,SCE_AVCAP2MVR_ERROR_EINVAL
CE-118512-8,0x81AC0007,SCE_AVCAP2MVR_ERROR_ENFILE
CE-118508-3,0x81AC0003,SCE_AVCAP2MVR_ERROR_ENOMEM
CE-118515-1,0x81AC000A,SCE_AVCAP2MVR_ERROR_ENOTSUP
CE-118509-4,0x81AC0004,SCE_AVCAP2MVR_ERROR_ERESET
CE-118518-4,0x81AC000D,SCE_AVCAP2MVR_ERROR_FATAL
CE-118510-6,0x81AC0005,SCE_AVCAP2MVR_ERROR_ILLEGAL_FUNCTION_ID
CE-118517-3,0x81AC000C,SCE_AVCAP2MVR_ERROR_SERVER_NOT_READY
CE-118516-2,0x81AC000B,SCE_AVCAP2MVR_ERROR_SUSPENDED_MEMORY
CE-111298-2,0x81300001,SCE_BACKUP_RESTORE_ERROR_ALREADY_INITIALIZED
CE-111313-0,0x81300202,SCE_BACKUP_RESTORE_ERROR_CAF_HEADER_CORRUPTED
CE-111311-8,0x81300200,SCE_BACKUP_RESTORE_ERROR_CAF_INVALID_MAGIC
CE-111302-8,0x81300005,SCE_BACKUP_RESTORE_ERROR_CANCELLED
CE-116905-2,0x81300209,SCE_BACKUP_RESTORE_ERROR_CANNOT_RESTORE_SOME_APPS
CE-111314-1,0x81300203,SCE_BACKUP_RESTORE_ERROR_DATA_CORRUPTED
CE-116903-0,0x81300008,SCE_BACKUP_RESTORE_ERROR_DIR_NOENT
CE-111320-8,0x81300300,SCE_BACKUP_RESTORE_ERROR_DIRNOENT
CE-116904-1,0x81300009,SCE_BACKUP_RESTORE_ERROR_ENTRY_VALUE
CE-116902-9,0x81300007,SCE_BACKUP_RESTORE_ERROR_FATAL
CE-111316-3,0x81300205,SCE_BACKUP_RESTORE_ERROR_FILE_READ
CE-111317-4,0x81300206,SCE_BACKUP_RESTORE_ERROR_FILE_WRITE
CE-111308-4,0x81300104,SCE_BACKUP_RESTORE_ERROR_HDD_EACCES
CE-111310-7,0x81300106,SCE_BACKUP_RESTORE_ERROR_HDD_EIO
CE-111309-5,0x81300105,SCE_BACKUP_RESTORE_ERROR_HDD_ENOSPC
CE-111300-6,0x81300003,SCE_BACKUP_RESTORE_ERROR_INVALID_ARGUMENT
CE-111312-9,0x81300201,SCE_BACKUP_RESTORE_ERROR_INVALID_BACKUP_FILE
CE-116906-3,0x8130020A,SCE_BACKUP_RESTORE_ERROR_INVALID_PATH
CE-111301-7,0x81300004,SCE_BACKUP_RESTORE_ERROR_INVALID_STATE
CE-111325-3,0x81300404,SCE_BACKUP_RESTORE_ERROR_MOUNT_FAILED_SYSTEM_DATA
CE-111326-4,0x81300405,SCE_BACKUP_RESTORE_ERROR_MOUNT_FAILED_USB_STORAGE
CE-111324-2,0x81300403,SCE_BACKUP_RESTORE_ERROR_MOUNT_FAILED_USER
CE-111323-1,0x81300402,SCE_BACKUP_RESTORE_ERROR_NEED_FSCK
CE-111315-2,0x81300204,SCE_BACKUP_RESTORE_ERROR_NEED_SYSTEM_UPDATE
CE-111319-6,0x81300208,SCE_BACKUP_RESTORE_ERROR_NO_REGISTERED_USER
CE-111299-3,0x81300002,SCE_BACKUP_RESTORE_ERROR_NOMEM
CE-111322-0,0x81300401,SCE_BACKUP_RESTORE_ERROR_NOT_CSDIAG_MODE
CE-111297-1,0x81300000,SCE_BACKUP_RESTORE_ERROR_NOT_INITIALIZED
CE-111321-9,0x81300301,SCE_BACKUP_RESTORE_ERROR_OUTPUTDIRNOENT
CE-111327-5,0x81300406,SCE_BACKUP_RESTORE_ERROR_REGISTRY_SETUP_ERROR
CE-111318-5,0x81300207,SCE_BACKUP_RESTORE_ERROR_RESTORE_EPERM
CE-111303-9,0x81300006,SCE_BACKUP_RESTORE_ERROR_SQLITE_EXEC
CE-111305-1,0x81300101,SCE_BACKUP_RESTORE_ERROR_USB_EACCES
CE-111307-3,0x81300103,SCE_BACKUP_RESTORE_ERROR_USB_EIO
CE-111306-2,0x81300102,SCE_BACKUP_RESTORE_ERROR_USB_ENOSPC
CE-111304-0,0x81300100,SCE_BACKUP_RESTORE_ERROR_USB_STORAGE_NOT_FOUND
CE-110938-2,0x811F0001,SCE_BG_DAILY_CHECKER_ERROR_ALREADY_INITIALIZED
CE-110943-8,0x811F0006,SCE_BG_DAILY_CHECKER_ERROR_CANCEL
CE-110942-7,0x811F0005,SCE_BG_DAILY_CHECKER_ERROR_DATA_ALREADY_REGISTERED
CE-110941-6,0x811F0004,SCE_BG_DAILY_CHECKER_ERROR_DATA_TOO_LONG
CE-110950-6,0x811F000D,SCE_BG_DAILY_CHECKER_ERROR_HTTP_CONTENT_LENGTH_NOT_FOUND
CE-110945-0,0x811F0008,SCE_BG_DAILY_CHECKER_ERROR_INTERNAL
CE-110940-5,0x811F0003,SCE_BG_DAILY_CHECKER_ERROR_INVALID_ARG
CE-110947-2,0x811F000A,SCE_BG_DAILY_CHECKER_ERROR_INVALID_CONFIG_FILE
CE-110944-9,0x811F0007,SCE_BG_DAILY_CHECKER_ERROR_INVALID_DATETIME
CE-110937-1,0x811F0000,SCE_BG_DAILY_CHECKER_ERROR_NO_MEMORY
CE-110939-3,0x811F0002,SCE_BG_DAILY_CHECKER_ERROR_NOT_INITIALIZED
CE-110946-1,0x811F0009,SCE_BG_DAILY_CHECKER_ERROR_NOT_SUPPORTED
CE-110948-3,0x811F000B,SCE_BG_DAILY_CHECKER_ERROR_OVERFLOW
CE-110951-7,0x811F000E,SCE_BG_DAILY_CHECKER_ERROR_TIMEOUT
CE-110949-4,0x811F000C,SCE_BG_DAILY_CHECKER_ERROR_TOO_LONG_CONFIG_FILE
CE-108642-1,0x80C80001,SCE_BGFT_DB_ERROR_ALREADY_INITIALIZED
CE-108644-3,0x80C80004,SCE_BGFT_DB_ERROR_INVALID_ARGUMENT
CE-108645-4,0x80C80005,SCE_BGFT_DB_ERROR_NOT_EXIST_DB_FILE
CE-108643-2,0x80C80002,SCE_BGFT_DB_ERROR_NOT_INITIALIZED
CE-108646-5,0x80C80006,SCE_BGFT_DB_ERROR_SCHEMA_VERSION
CE-106557-4,0x80990080,SCE_BGFT_ERROR_ABSSTORAGE_UNINTENDED_OBJECT_TYPE
CE-106472-0,0x80990001,SCE_BGFT_ERROR_ALREADY_INITIALIZED
CE-106478-6,0x80990007,SCE_BGFT_ERROR_API_NOT_PERMITTED
CE-106568-6,0x8099008B,SCE_BGFT_ERROR_APPLICATION_IS_RUNNING
CE-106519-2,0x8099005A,SCE_BGFT_ERROR_BAD_PFS_BITMAP_FILE_MAGIC
CE-106520-4,0x8099005B,SCE_BGFT_ERROR_BAD_PFS_BITMAP_FILE_VERSION
CE-106521-5,0x8099005C,SCE_BGFT_ERROR_BITMAP_BACKUP_FILE_FAILED_TO_CREATE
CE-106522-6,0x8099005D,SCE_BGFT_ERROR_BITMAP_BACKUP_FILE_FAILED_TO_READ
CE-106516-9,0x80990057,SCE_BGFT_ERROR_BITMAP_CORRUPTED
CE-106476-4,0x80990005,SCE_BGFT_ERROR_BROKEN_PACKET
CE-106567-5,0x8099008A,SCE_BGFT_ERROR_CANNOT_CHANGE_BOOTTYPE
CE-106598-9,0x80990111,SCE_BGFT_ERROR_CANNOT_CONVERT_COPY_MODE
CE-106603-6,0x80990116,SCE_BGFT_ERROR_CANNOT_MOVE_APPLICATION
CE-117985-1,0x80990123,SCE_BGFT_ERROR_CANNOT_MOVE_CONTENT_APPLYING_PATCH_PACKAGE
CE-106611-5,0x8099011E,SCE_BGFT_ERROR_CANNOT_SET_FREE_ZONE
CE-106523-7,0x8099005E,SCE_BGFT_ERROR_CHUNK_COUNT_IS_ZERO
CE-106563-1,0x80990086,SCE_BGFT_ERROR_CONTENT_ALREADY_DOWNLOADING
CE-106502-4,0x80990038,SCE_BGFT_ERROR_CONTENTID_UNMATCH
CE-106507-9,0x8099003D,SCE_BGFT_ERROR_CONTENTTYPE_UNMATCH
CE-106613-7,0x80990120,SCE_BGFT_ERROR_DB_NOT_READY
CE-106588-8,0x80990107,SCE_BGFT_ERROR_DEVICE_EXT_NOSPC
CE-106589-9,0x80990108,SCE_BGFT_ERROR_DEVICE_EXT_NOSPC_KERNEL
CE-106503-5,0x80990039,SCE_BGFT_ERROR_DEVICE_NOSPC
CE-106562-0,0x80990085,SCE_BGFT_ERROR_DEVICE_NOSPC_KERNEL
CE-106564-2,0x80990087,SCE_BGFT_ERROR_DISC_APPLICATION_ALREADY_INSTALLED
CE-106587-7,0x80990106,SCE_BGFT_ERROR_DOWNLOAD_DEVICE_EXT_NOSPC
CE-106570-9,0x8099008D,SCE_BGFT_ERROR_DOWNLOAD_DEVICE_NOSPC
CE-106605-8,0x80990118,SCE_BGFT_ERROR_DOWNLOAD_DEVICE_NOSPC_OLD
CE-106569-7,0x8099008C,SCE_BGFT_ERROR_DOWNLOAD_TASK_ENTRY_NOSPC
CE-106571-0,0x80990090,SCE_BGFT_ERROR_DOWNLOAD_TASK_ENTRY_NOSPC_ADDON
CE-106584-4,0x80990103,SCE_BGFT_ERROR_DST_SLOT_ALREADY_EXIST
CE-106602-5,0x80990115,SCE_BGFT_ERROR_EXIST_ACTIVE_EXT_TASKS
CE-117983-9,0x80990121,SCE_BGFT_ERROR_EXIST_ACTIVE_EXT_TASKS_PS4CONTENTS_TO_EXTHDD
CE-117984-0,0x80990122,SCE_BGFT_ERROR_EXIST_ACTIVE_TASKS_PS5CNTENTS_FROM_EXTHDD_TO_INTSSD
CE-106524-8,0x8099005F,SCE_BGFT_ERROR_FAILED_TO_RENAME_PATCH_FILE
CE-106509-1,0x80990050,SCE_BGFT_ERROR_FATAL
CE-106512-5,0x80990053,SCE_BGFT_ERROR_FILE_BROKEN
CE-106539-4,0x8099006E,SCE_BGFT_ERROR_FILE_OFFSET_TOO_LARGE
CE-106504-6,0x8099003A,SCE_BGFT_ERROR_FILE_READ_IO
CE-106510-3,0x80990051,SCE_BGFT_ERROR_FILE_SEEK
CE-106513-6,0x80990054,SCE_BGFT_ERROR_FILE_WRITE_IO
CE-106572-1,0x80990091,SCE_BGFT_ERROR_GAME_BOOT_TIMEOUT
CE-106483-2,0x80990011,SCE_BGFT_ERROR_HEAP_NOMEM
CE-106495-5,0x80990028,SCE_BGFT_ERROR_HTTP_CONTENT_LENGTH
CE-106500-2,0x80990035,SCE_BGFT_ERROR_HTTP_FILE_NAME
CE-106498-8,0x80990032,SCE_BGFT_ERROR_HTTP_MIME_UNMATCH
CE-106508-0,0x80990045,SCE_BGFT_ERROR_HTTP_NOT_CONNECTED
CE-106506-8,0x8099003C,SCE_BGFT_ERROR_HTTP_RANGE
CE-106496-6,0x8099002C,SCE_BGFT_ERROR_HTTP_RECV_IO
CE-106497-7,0x8099002F,SCE_BGFT_ERROR_HTTP_RESPONSE_ERROR
CE-106501-3,0x80990036,SCE_BGFT_ERROR_HTTP_SSL_VERIFY
CE-106494-4,0x80990027,SCE_BGFT_ERROR_HTTP_STATUS
CE-106614-8,0x80991400,SCE_BGFT_ERROR_HTTP_STATUS_CODE_400_BAD_REQUEST
CE-106615-9,0x80991401,SCE_BGFT_ERROR_HTTP_STATUS_CODE_401_UNAUTHORIZED
CE-106616-0,0x80991402,SCE_BGFT_ERROR_HTTP_STATUS_CODE_402_PAYMENT_REQUIRED
CE-106617-1,0x80991403,SCE_BGFT_ERROR_HTTP_STATUS_CODE_403_FORBIDDEN
CE-106618-2,0x80991404,SCE_BGFT_ERROR_HTTP_STATUS_CODE_404_NOT_FOUND
CE-106619-3,0x80991405,SCE_BGFT_ERROR_HTTP_STATUS_CODE_405_METHOD_NOT_ALLOWED
CE-106620-5,0x80991407,SCE_BGFT_ERROR_HTTP_STATUS_CODE_407_PROXY_AUTHENTICATION_REQUIRED
CE-106621-6,0x80991408,SCE_BGFT_ERROR_HTTP_STATUS_CODE_408_REQUEST_TIMEOUT
CE-106622-7,0x80991409,SCE_BGFT_ERROR_HTTP_STATUS_CODE_409_CONFLICT
CE-106623-8,0x80991411,SCE_BGFT_ERROR_HTTP_STATUS_CODE_411_LENGTH_REQUIRED
CE-106624-9,0x80991412,SCE_BGFT_ERROR_HTTP_STATUS_CODE_412_PRECONDITION_FAILED
